Protein	H5LungInf3d-H5LungPBS4d_log2FC	H5LungInf3d-H5LungPBS4d_adj.pvalue	H5LungInf4d-H5LungPBS4d_log2FC	H5LungInf4d-H5LungPBS4d_adj.pvalue
463.3/3.7	-0.187140405096146	0.99997651208131	-0.507408620754365	0.7224120570198
463.3/8.9	-0.0766331457974525	0.99997651208131	-0.889483999158007	0.275042530042718
464.0/10.1	Inf	0	Inf	0
464.1/10.0	0.616459196593109	0.99997651208131	1.88614268950213	0.357134105980242
464.2/4.8	0.0356876514810635	0.99997651208131	-0.267657997558939	0.611658676705004
464.2/8.3	-0.076596378753736	0.99997651208131	-0.392765243347825	0.746362163865828
464.2/8.8	-0.0591093572359089	0.99997651208131	-0.535532759033688	0.584845730358384
464.2/9.6	0.256172054024256	0.99997651208131	-0.456891801914233	0.58779448028179
464.3/5.3	-0.148475360629317	0.99997651208131	1.00255583214907	0.443393576400837
464.9/9.1	-0.251924587040718	0.99997651208131	0.3332558447919	0.823111399333914
465.1/21.3	-0.0534490820914613	0.99997651208131	-0.332851584086974	0.665804429304355
465.1/5.3	0.0500576010559902	0.99997651208131	-0.492549440503641	0.415432346832029
465.1/8.2	0.434454338093686	0.99997651208131	-0.231109277803313	0.819050288521421
465.1/8.9	-0.304997835105014	0.99997651208131	0.1297247519304	0.917354910356033
465.2/0.7	0.0368624842291037	0.99997651208131	-0.242009933070496	0.67198673897283
465.2/10.2	0.120725901165942	0.99997651208131	-0.552467077037158	0.394086219015655
465.2/11.9	0.00575258106496301	0.99997651208131	-0.431269850397969	0.469225575079896
465.2/16.7	0.0776528272265677	0.99997651208131	-0.149196831321361	0.842410406339003
465.2/21.1	-0.00319774907577997	0.99997651208131	-0.179035578832208	0.77405670496458
465.2/5.4	0.190217786071382	0.99997651208131	-0.519125236258253	0.175412832220736
465.2/5.8	-0.403470936784179	0.99997651208131	-0.650406469697647	0.500297014376582
465.2/7.0	0.00152827513684009	0.99997651208131	-0.44966598502121	0.707077442810029
465.2/8.7	0.393284081739029	0.99997651208131	-0.100138617293128	0.935089655627943
465.3/10.6	0.0512667956146222	0.99997651208131	-0.430939332949788	0.58917539731047
465.3/12.2	-0.410730336177425	0.99997651208131	-0.00520245739388514	0.997459321886845
465.3/12.8	-0.0254145235909089	0.99997651208131	-0.0315010554960438	0.974072371740392
465.3/3.7	-0.0636905603813647	0.99997651208131	-0.42483632108362	0.555602577791097
465.3/9.3	-0.12408653445008	0.99997651208131	-0.638025421357682	0.458110143741533
466.2/20.8	0.060377118094427	0.99997651208131	-0.202235852220856	0.768928187507683
466.2/5.4	0.070387095742717	0.99997651208131	-0.499472393986653	0.391563072753809
466.2/8.0	-0.0893793969352941	0.99997651208131	-0.319302009642875	0.828501261980646
466.2/8.1	-0.319439360622791	0.99997651208131	-0.41988995926134	0.764370042767629
466.3/19.7	0.00589833169565779	0.99997651208131	0.141561119256474	0.90069612406811
466.3/5.3	-0.654665430623685	0.99997651208131	1.57257861711362	0.301799093857932
466.8/8.8	0.185903943651739	0.99997651208131	-0.632532968482464	0.738430066545885
466.9/9.1	0.283311523406974	0.99997651208131	1.13509227372732	0.238295028718237
467.1/4.7	-0.541605492272089	0.99997651208131	-0.745893175988127	0.797509860915013
467.1/5.3	0.0703670469122821	0.99997651208131	-0.62134006562378	0.297469161572134
467.1/6.8	0.123289341218964	0.99997651208131	0.422254236754096	0.724990925205154
467.2/10.3	0.0854277798455572	0.99997651208131	-0.559319761920158	0.557336989818519
467.2/12.3	0.000211853047219351	0.99997651208131	-0.318597006342599	0.665804429304355
467.2/21.0	0.0210892080298453	0.99997651208131	-0.165405037542076	0.801781181269477
467.2/8.8	0.210290900989771	0.99997651208131	-0.43574016005372	0.759292164918218
467.2/9.4	0.0862821137046943	0.99997651208131	-0.622796474766551	0.543546559532279
467.3/10.0	-0.00639284263504791	0.99997651208131	-0.596335187597662	0.419866060941742
467.3/20.9	0.0175563463279187	0.99997651208131	-0.119630515514167	0.842589235935928
467.3/4.9	0.183338731913506	0.99997651208131	-0.407313338534811	0.573907428787493
467.3/9.9	-0.0575742646686921	0.99997651208131	-0.800731620098741	0.30628497525989
468.1/5.6	-0.213669440865712	0.99997651208131	-0.849036132572077	0.422472399465708
468.1/8.0	0.175277957377139	0.99997651208131	0.323902275737964	0.832019886926715
468.1/9.4	0.303545696024817	0.99997651208131	-0.569493596340594	0.543546559532279
468.2/11.1	0.156872888442392	0.99997651208131	-0.307368995471634	0.724990925205154
468.2/4.8	0.0747915400100763	0.99997651208131	-0.594661402811555	0.76442467141191
468.2/5.7	-0.225786828757645	0.99997651208131	-0.527596364945282	0.696123020023298
468.2/7.6	-0.265283173078636	0.99997651208131	-0.0814899686985582	0.969932309277737
468.2/8.9	0.0299564504253396	0.99997651208131	-0.494865162606221	0.686089526465876
468.3/3.7	-0.72373218337558	0.99997651208131	-0.11546798271998	0.922276536785408
468.3/4.6	1.55029521833661	0.933525947511356	-0.869893609217395	0.657196886017018
468.3/5.4	-0.674867159622157	0.99997651208131	1.43463325146256	0.443393576400837
468.3/5.5	-0.84066867714678	0.99997651208131	-1.20141174117793	0.48651828168756
468.3/6.6	-0.935537539242789	0.99997651208131	-1.68400891129449	0.485122135822765
468.3/7.2	-0.733858041880582	0.99997651208131	0.666496758510891	0.523111942500779
468.4/3.6	0.143930917435975	0.99997651208131	0.260584731361282	0.817595955107641
468.8/8.8	-0.258629579701734	0.99997651208131	-0.84559994288562	0.668326952682462
468.9/5.0	-1.09569810084526	0.99997651208131	-1.31907200787931	0.802718405010762
468.9/8.8	0.332046137633338	0.99997651208131	0.547321171384707	0.759292164918218
469.0/4.8	1.74899443634172	0.99997651208131	1.20291578236598	0.835168376570493
469.0/8.2	-0.443631312314259	0.99997651208131	0.0485872677594141	0.987339298047419
469.0/8.7	-0.0283458325548969	0.99997651208131	-0.0671272475598306	0.968011335309347
469.2/10.3	0.191707961906127	0.99997651208131	-0.175143692378101	0.825865708001796
469.2/21.0	-0.203264959246596	0.99997651208131	-0.148194579721728	0.814416739415153
469.2/9.8	0.175622458860839	0.99997651208131	-0.549947878284226	0.494200902961459
469.3/10.0	-0.0358608266971139	0.99997651208131	-0.478259268638332	0.405400909712955
469.3/9.4	0.0235852736670488	0.99997651208131	-1.01283274507661	0.240024678172543
469.8/9.2	0.587621372767665	0.99997651208131	-0.3766555620561	0.892098794343507
469.9/9.3	0.809814842910815	0.99997651208131	-2.06096022129802	0.297469161572134
470.2/11.4	0.0448417088956266	0.99997651208131	-0.397827611631954	0.407306702569482
470.2/14.6	0.131917559725109	0.99997651208131	-0.167761011900484	0.763867977296546
470.2/9.5	-0.0336012940047836	0.99997651208131	-0.781046494968661	0.296021488599884
470.3/12.0	0.121571738784426	0.99997651208131	-0.212465654012324	0.668326952682462
470.3/12.3	-0.503799445104026	0.99997651208131	0.154476192331372	0.837860228265159
470.3/12.5	-0.280783146049254	0.99997651208131	-0.0347314100028466	0.965715087069176
470.3/13.6	-0.304506682629645	0.99997651208131	0.10338854420297	0.899296570740434
470.3/19.8	-0.0075110703397101	0.99997651208131	0.160351573765773	0.817595955107641
470.3/9.3	-0.130034372818734	0.99997651208131	-0.99611466081243	0.159705285412655
470.9/3.6	0.901866469967064	0.99997651208131	1.00636129761736	0.543546559532279
470.9/5.2	0.352102625364303	0.99997651208131	-0.844332268553069	0.844397377229528
470.9/9.5	-0.263529932672444	0.99997651208131	0.82912335882544	0.548710029956297
471.3/8.8	0.0876747332644914	0.99997651208131	-0.657953749867133	0.443393576400837
472.1/5.4	-0.224380308357154	0.99997651208131	-0.749525973510896	0.240024678172543
472.2/8.3	-0.0766994367166207	0.99997651208131	-0.105084407418886	0.943878422196312
472.3/11.0	0.052881359928666	0.99997651208131	-0.424551287302605	0.440434785555096
472.9/4.9	0.175896401429766	0.99997651208131	0.386739467323531	0.917354910356033
472.9/8.8	0.0577851105189766	0.99997651208131	0.547982676730277	0.67731060011514
473.0/9.4	0.0102542251872895	0.99997651208131	-0.131700591320687	0.941450913917475
473.2/4.1	-0.229524044509106	0.99997651208131	-0.414620635837022	0.652257858872683
473.2/4.6	0.306002516276259	0.99997651208131	-0.0394589459973922	0.986797083105379
473.2/9.0	0.0872555084143041	0.99997651208131	-0.568821128065704	0.549806939109665
473.3/3.7	0.0679105262593014	0.99997651208131	0.0808133438079635	0.943878422196312
473.3/4.0	-0.562616822759245	0.664256022793267	-0.0740028439584801	0.90069612406811
473.3/5.0	-0.559813661726965	0.733534716021785	-0.318343031041098	0.580238630477178
473.3/8.9	0.097762505842971	0.99997651208131	-0.620908691926416	0.423747032053608
473.8/9.8	-0.870389293536634	0.99997651208131	-0.489012860540653	0.83553098408071
473.9/7.8	0.619459521210848	0.99997651208131	1.06714176326101	0.744037366011746
473.9/8.8	0.705442413442412	0.99997651208131	1.35642648202707	0.663738383651148
473.9/9.8	0.655971712039136	0.99997651208131	1.26259824546383	0.281651732921775
474.2/4.9	-0.17224189004853	0.99997651208131	0.14307421257438	0.906054107697933
474.2/6.1	-0.436777797404932	0.99997651208131	0.0240899496638391	0.994600240193076
474.2/8.9	0.00952514192796716	0.99997651208131	-0.311712656994109	0.743466738736936
474.3/4.4	-0.26128662091581	0.99997651208131	-0.150090247161287	0.759292164918218
474.3/8.8	-0.0163805298194537	0.99997651208131	-0.5501930329322	0.569119372738573
474.8/8.9	-0.0271792710295583	0.99997651208131	0.221402946149869	0.886482582628887
475.1/7.9	0.00730421791076186	0.99997651208131	-0.306343320897349	0.748993643515528
475.2/10.6	0.166404137485772	0.99997651208131	-0.445791359863267	0.337869062213908
475.2/21.3	-0.0889628545860324	0.99997651208131	-0.228934128703946	0.740615728539967
475.2/21.8	0.0769460570202407	0.99997651208131	-0.157877479733105	0.824251619482376
475.2/4.9	0.167886397890147	0.99997651208131	-0.148937286793422	0.842589235935928
475.2/8.1	-0.07200889130685	0.99997651208131	-0.397312320761256	0.741435167004482
475.2/8.9	0.0763809123117047	0.99997651208131	-0.522920508045452	0.35921239095371
475.2/9.4	0.0985799198589641	0.99997651208131	-1.469687490439	0.00352191548901185
475.3/10.0	0.0679132267589058	0.99997651208131	-0.371333659787168	0.814942128883639
475.3/4.8	-0.444936245077698	0.99997651208131	0.469633096787628	0.415432346832029
475.3/8.2	-0.184481989713833	0.99997651208131	-0.38054952080327	0.714665146437082
475.3/9.0	-0.0987184872731177	0.99997651208131	-0.570993153503026	0.503883173182052
476.2/5.0	-0.110457075507983	0.99997651208131	-0.213997230955713	0.647881523487124
476.3/3.7	0.287740141379969	0.99997651208131	0.155860968793139	0.919745202403658
476.3/4.3	0.305078503727366	0.99997651208131	-0.0141208533958284	0.993248991575975
476.3/5.0	0.641955595635494	0.99997651208131	0.13880488054183	0.895533972906692
476.3/7.9	-0.0676859079838337	0.99997651208131	-0.194058151278626	0.887085135891393
476.8/8.8	0.0231871428215271	0.99997651208131	0.377708841728623	0.801888802336801
476.8/9.0	0.14216295700331	0.99997651208131	-0.435539861829355	0.46788785627505
476.9/8.8	0.444008615910003	0.99997651208131	0.896736529925802	0.499752635891891
477.0/8.7	1.85599490904926	0.664256022793267	4.76954126204292	6.22254648655001e-05
477.1/7.9	0.539781166126492	0.99997651208131	0.464716136051849	0.556673622530737
477.1/8.6	0.311824269848522	0.99997651208131	0.325243821665069	0.810948888075618
477.2/11.1	0.0760392880371197	0.99997651208131	-0.157593541898222	0.726921085503598
477.2/21.1	-0.0436008667246908	0.99997651208131	-0.0737275688229557	0.907961207787481
477.2/9.1	0.0593231771002616	0.99997651208131	-0.342244859927364	0.657196886017018
477.2/9.5	0.66762918552775	0.756861442780332	-0.715653900765994	0.262000630537413
477.2/9.8	0.0431254732897557	0.99997651208131	-0.577999374361633	0.396253229508469
477.2/9.9	0.273805503997356	0.99997651208131	-0.177364677526782	0.748993643515528
477.3/10.1	0.0194165476682384	0.99997651208131	-0.45908748598434	0.3804015373358
477.3/3.7	0.14660010431262	0.99997651208131	-0.12274418792653	0.925522376376091
477.3/9.5	-0.0540225359373583	0.99997651208131	-0.763280064772968	0.416091093706999
477.3/9.7	-0.060963965561541	0.99997651208131	-0.713017020283349	0.327265505743461
478.2/5.5	0.110923333060458	0.99997651208131	-0.324422497744406	0.711588443719361
478.2/8.0	-0.630969800001874	0.99997651208131	-0.272665325238681	0.857709577829695
478.2/8.4	-0.0935749676549618	0.99997651208131	-0.28974346272279	0.781791263384513
478.2/8.9	0.0892748887700372	0.99997651208131	-0.521544208296284	0.451013922649295
478.3/3.7	0.214396829826051	0.99997651208131	-0.3682876235822	0.767107761461843
478.3/4.8	0.790014810187934	0.956578228478052	-0.416473667158741	0.684555785763638
478.3/5.2	0.0692956098807027	0.99997651208131	-0.232023597596139	0.842589235935928
478.3/6.8	-1.10563675890569	0.99997651208131	1.03381364488943	0.598618159513442
479.2/10.9	0.16474850078309	0.99997651208131	-0.235926041968102	0.743698376912885
479.2/12.4	-0.249861265839372	0.99997651208131	-0.288493841962645	0.643323591615195
479.2/20.9	0.101901001528156	0.99997651208131	-0.0639057259418112	0.929486164100673
479.2/9.4	0.191865812102028	0.99997651208131	-0.305410192782479	0.750226980870665
479.2/9.9	0.176177785943609	0.99997651208131	-0.48051986591868	0.591234946421316
479.3/3.7	-0.272826249464078	0.99997651208131	-0.227950673681325	0.887085135891393
479.3/9.7	0.00242313201559652	0.99997651208131	-0.913865600257229	0.284943722534676
479.3/9.8	0.0112859289705192	0.99997651208131	-0.725543602429941	0.356141296155882
479.9/9.8	Inf	0	Inf	0
480.0/10.1	0.312426724442167	0.99997651208131	0.246764053468222	0.917354910356033
480.1/10.0	0.398951346674998	0.99997651208131	2.36780396525545	0.208612781711044
480.2/10.4	0.26078310570461	0.99997651208131	-0.321104829569435	0.748993643515528
480.2/10.9	0.222201130982751	0.99997651208131	-0.257103260617884	0.739618587530684
480.2/5.3	0.00449002684624988	0.99997651208131	-0.455482031575163	0.658342708896009
480.2/7.8	-0.188544265084513	0.99997651208131	-0.40142199044546	0.778709865351935
480.3/3.8	0.113066579600628	0.99997651208131	0.175470861714428	0.925221731634064
480.3/4.8	0.36458972811426	0.99997651208131	0.285176466102497	0.757453215357994
480.3/5.3	-0.555974391608135	0.99997651208131	0.530318910960422	0.711588443719361
480.3/9.7	-0.0148912346284611	0.99997651208131	-1.00122636197891	0.400852998852895
480.8/9.1	-0.156854266553182	0.99997651208131	-0.8625353546966	0.737240718004815
480.9/9.1	-0.446127714808489	0.99997651208131	2.17241056700135	0.32013170468769
481.1/20.9	0.157802081275683	0.99997651208131	-0.00529447620370505	0.997459321886845
481.2/10.0	-0.0203595234466047	0.99997651208131	-0.520383299670375	0.565698091901563
481.2/10.6	0.172631542487078	0.99997651208131	-0.213927944199197	0.789967320222233
481.2/21.2	0.14850803847103	0.99997651208131	-0.181865067424313	0.781039898250935
481.2/8.9	0.0280656834583972	0.99997651208131	-0.24780103803451	0.809531772867863
481.2/9.0	0.0517296085081851	0.99997651208131	-0.0264279242577246	0.986586430389542
481.2/9.3	-0.069754908578572	0.99997651208131	-0.454365724954148	0.627362892956041
481.2/9.4	-0.20195246052383	0.99997651208131	-0.80145458206002	0.440434785555096
481.3/10.0	0.0305351973723886	0.99997651208131	-0.677984856657853	0.415432346832029
481.3/21.1	0.0201439645032542	0.99997651208131	-0.0828981285469697	0.887085135891393
481.3/8.8	-0.129137572268518	0.99997651208131	-0.889242690633856	0.4828568855117
481.3/9.4	-0.0489400234618986	0.99997651208131	-0.960102644476923	0.32013170468769
482.1/11.4	0.060326588362023	0.99997651208131	0.532035958243105	0.37587496368592
482.2/10.2	0.208607638562818	0.99997651208131	-0.467214554418385	0.57731584158986
482.2/10.3	0.0930632294627953	0.99997651208131	-0.328874255802948	0.640621589036266
482.2/10.6	0.0210246394740716	0.99997651208131	-0.192469880578926	0.831733935332976
482.2/5.5	0.156505703037443	0.99997651208131	-0.545179919126909	0.743451779818122
482.2/7.5	-0.196541024803702	0.99997651208131	-0.255948299300352	0.880174171960234
482.2/8.2	0.0945925473133205	0.99997651208131	-0.551691552664903	0.658342708896009
482.2/9.8	0.067055977883421	0.99997651208131	-0.904950409626871	0.296483042820627
482.3/3.7	-1.54336751800245	0.703829579319886	-1.08816741509308	0.451013922649295
482.3/5.4	0.0300080753841891	0.99997651208131	-1.12933610137669	0.548474043234911
482.3/7.0	-0.426314428034445	0.99997651208131	0.863566353026129	0.53323825684656
482.3/7.1	-0.370660058955929	0.99997651208131	0.662475393499363	0.662371898909492
482.3/8.0	0.0184470881907495	0.99997651208131	-0.319483234183401	0.792173113489112
482.4/3.6	0.215730894486304	0.99997651208131	0.32039951135517	0.801781181269477
482.4/6.3	0.391714865384102	0.99997651208131	-0.26320513557797	0.880174171960234
482.8/9.1	-0.162188920233002	0.99997651208131	-1.31987728363244	0.57321714941896
482.9/9.2	-0.217425580316728	0.99997651208131	2.6078588803852	0.264681047417195
483.1/8.8	0.304939192425855	0.99997651208131	-0.00327758357510444	0.999175428844733
483.2/10.0	0.298138223650718	0.99997651208131	-0.595563326999413	0.477497225042401
483.2/11.2	-0.0490730106316037	0.99997651208131	-0.389373051795451	0.58917539731047
483.2/21.1	0.0403829871018226	0.99997651208131	-0.20560197046909	0.749863982754541
483.2/8.1	0.341747215279174	0.99997651208131	-0.496849853360265	0.638206233596755
483.2/9.6	0.375283643577074	0.99997651208131	-0.641290763428131	0.500297014376582
483.3/10.1	-0.021826524005871	0.99997651208131	-0.637048781720117	0.343759869909726
483.3/9.8	-0.0825537535070016	0.99997651208131	-0.93457928840995	0.269463604995866
484.2/10.1	0.167609608672199	0.99997651208131	-0.619422099100695	0.403699800157143
484.2/11.9	-0.0734392544271714	0.99997651208131	-0.452770223228155	0.460788788947011
484.8/9.2	-0.942843379900052	0.99997651208131	-1.0131108008811	0.639573311455481
484.9/5.0	-0.179326097503154	0.99997651208131	-0.406128147320031	0.919982473730603
485.0/4.9	4.25505148506082	0.64523942060939	1.26711452168921	0.746362163865828
485.2/10.0	0.314940299262723	0.99997651208131	-0.619444548774996	0.474627805153393
485.2/10.3	0.265437568702667	0.99997651208131	-0.340942449532108	0.695140154179237
485.2/20.9	0.0519472803443148	0.99997651208131	-0.0820263001660821	0.90361016613183
485.2/4.0	-0.514975887985288	0.99997651208131	0.0661033151656714	0.967791615520202
485.2/9.4	0.405527902463126	0.99997651208131	-0.683659831917106	0.485382710133047
485.3/10.0	-0.0400420371476189	0.99997651208131	-0.705356403995093	0.403583175968651
485.3/3.9	-0.729946974707638	0.99997651208131	0.000881262746104339	0.999572319075838
486.2/10.3	0.243061007382989	0.99997651208131	-0.369851166559979	0.586368462674286
486.8/5.4	1.1723933526944	0.99997651208131	-0.510629131208016	0.909635106575821
486.8/9.4	-0.0190428690811748	0.99997651208131	0.278164331672804	0.853230766393478
486.9/4.8	1.35356914328224	0.99997651208131	0.0884334554606403	0.993137470774794
486.9/4.9	0.66716826349178	0.99997651208131	-1.73523742292244	0.709421351710277
486.9/8.1	-0.0429210493133318	0.99997651208131	-0.177681686445314	0.933392252403507
486.9/8.8	0.0148571058547826	0.99997651208131	-0.230896104177691	0.852836594315246
487.1/4.6	0.758575720348973	0.730654363483745	-0.127977361205916	0.875402282153013
487.1/8.6	-0.275388430814672	0.99997651208131	0.139097756405923	0.85305553505822
487.2/10.6	0.132405601495214	0.99997651208131	-0.344393366610467	0.565698091901563
487.2/4.4	1.19767150379869	0.505350480779656	0.109175793138075	0.917354910356033
487.2/8.8	0.0785588090916982	0.99997651208131	-0.507946598816259	0.477497225042401
487.3/10.2	-0.00760269795932889	0.99997651208131	-0.386293214550707	0.543546559532279
487.3/3.8	-0.427687796680198	0.99997651208131	-0.00776960652366943	0.997421896916124
487.3/4.6	0.0207642607475811	0.99997651208131	0.458903238991514	0.525756301349775
487.3/8.9	-0.0249083636950633	0.99997651208131	-0.764697903073996	0.443828677024908
487.9/8.3	-0.0063865847989677	0.99997651208131	-0.496764343923442	0.733661388133936
488.0/9.0	1.41919261893003	0.99997651208131	-2.08393106622597	0.477497225042401
488.2/4.3	-0.0418601003058972	0.99997651208131	-0.48838386150644	0.451359359767039
488.2/8.8	-0.00912265626450393	0.99997651208131	-0.489082517756991	0.534801189488872
488.3/3.8	0.497364591226731	0.99997651208131	-0.375590340394059	0.695640162845113
488.3/4.5	0.089824422197561	0.99997651208131	0.169922294218481	0.823111399333914
488.4/3.7	0.255716489025835	0.99997651208131	0.164973640715044	0.919247026874615
488.8/8.9	0.406895186911072	0.99997651208131	1.09857430167591	0.279664273736772
489.0/9.4	-0.613922644150723	0.99997651208131	-0.261852492645231	0.906145316421404
489.0/9.7	0.133447335444462	0.99997651208131	0.0570324238932187	0.987339298047419
489.1/7.9	0.0322282080534828	0.99997651208131	-0.311211467338327	0.739680475747818
489.1/8.6	0.663772196743727	0.99997651208131	0.00602594110329147	0.997459321886845
489.2/10.8	0.227833892857753	0.99997651208131	-0.202217503689182	0.661753717821322
489.2/3.6	-0.401807563350956	0.99997651208131	0.07832808906527	0.932639167235368
489.2/4.0	0.179764970088813	0.99997651208131	-0.637344692655509	0.474627805153393
489.2/5.3	0.391264399796797	0.831441580575209	-0.203277564263066	0.658342708896009
489.2/9.8	-0.0674451175919595	0.99997651208131	-0.734987735091874	0.236739535928771
489.3/8.9	0.0106340018418711	0.99997651208131	-0.50249331900434	0.603149786909376
489.3/9.1	-0.0712516278164408	0.99997651208131	-0.887621607858648	0.346837087992673
489.3/9.7	-0.0869035036984167	0.99997651208131	-0.770502626165066	0.248508707302748
490.1/8.5	0.461127694169992	0.99997651208131	0.169561621093299	0.792173113489112
490.2/4.8	0.36109944637401	0.99997651208131	-0.366254250847581	0.460522158367128
490.2/4.9	0.0728109759638397	0.99997651208131	-0.243393798784621	0.544997767974117
490.2/8.1	-0.128517850240816	0.99997651208131	0.189499107047213	0.799253495811048
490.3/5.6	-0.0115953950285042	0.99997651208131	-0.274144582659997	0.713809792494591
490.3/7.2	-0.342118231102632	0.99997651208131	0.20012999750001	0.787719327183163
490.8/5.0	-0.693209329698959	0.99997651208131	-0.0132633886001253	0.999572319075838
490.8/8.9	-0.656773658669406	0.99997651208131	0.150079739642131	0.925522376376091
490.9/4.8	3.01987036509164	0.99997651208131	0.789948414594999	0.895533972906692
490.9/8.3	-0.86545271218576	0.99997651208131	-0.741420077253462	0.829784278766791
490.9/8.7	0.551358274475215	0.99997651208131	-0.724225036259879	0.731440131060962
491.0/8.4	-0.311235314198923	0.99997651208131	0.912793727947721	0.7224120570198
491.0/8.7	0.228099033265015	0.99997651208131	0.79865753996488	0.467686776193973
491.1/4.9	1.09500493139257	0.99997651208131	0.0723157167780801	0.971433596194249
491.1/8.5	0.392436691445847	0.99997651208131	0.049465765358764	0.950398447110949
491.2/10.4	0.848909889999937	0.733534716021785	-0.0127332753544041	0.993637182910617
491.2/10.7	0.266308925093534	0.99997651208131	-0.316574250116951	0.558348575669292
491.2/4.8	1.63262778664035	0.546732682807288	-0.561746722022246	0.711588443719361
491.2/8.4	0.812072319376396	0.99997651208131	0.693435627576918	0.543732018523566
491.2/9.7	-0.122737420264166	0.99997651208131	-0.871670163635385	0.0443948273252262
491.3/10.2	0.103121975399323	0.99997651208131	-0.34221702313433	0.653318687067719
491.3/9.0	-0.0518474337995096	0.99997651208131	-0.537737492885039	0.499763941600998
492.2/10.9	0.220608185047854	0.99997651208131	-0.338906090345365	0.526713949778381
492.2/4.8	0.223575077045992	0.99997651208131	-0.202806293696981	0.686389411060858
492.2/8.0	-0.187302382096725	0.99997651208131	-0.238844929284038	0.84595382824241
492.3/10.5	-0.00756611289972398	0.99997651208131	-0.308415200984573	0.547021652574076
492.3/4.2	-0.2659012510878	0.99997651208131	-0.275913877940501	0.71677119191773
492.3/5.4	-0.286968496911416	0.99997651208131	-0.557147437501014	0.586368462674286
492.3/7.1	-0.392330620788083	0.99997651208131	0.486231903291155	0.662371898909492
492.3/9.3	-0.0693909287635486	0.99997651208131	-0.705163698347898	0.240024678172543
492.4/3.7	0.441643870519246	0.944875989780519	0.406429001014211	0.413975785258207
492.7/9.1	0.569611932889255	0.99997651208131	0.232089909699059	0.90139742979973
492.9/8.8	-0.127741555821446	0.99997651208131	0.512511484360043	0.853210618892963
492.9/9.5	-0.553626773262662	0.99997651208131	-0.674819157222825	0.631626011701843
493.0/8.8	0.41842756377084	0.99997651208131	1.2405865069957	0.276032181604183
493.2/21.2	-0.0268108343037157	0.99997651208131	-0.16989456146343	0.793035031871873
493.2/8.0	-0.1254104741598	0.99997651208131	-0.294536317208239	0.797552205393163
493.2/8.1	-0.302633004449041	0.99997651208131	-0.453329021121428	0.597344996381661
493.2/8.6	0.12596148102374	0.99997651208131	-0.416130791542991	0.621719506911819
493.2/9.9	0.286248661725672	0.99997651208131	-0.122202536274967	0.893699372182915
493.3/10.0	0.0473337320446579	0.99997651208131	-0.662706864018269	0.388892626165434
493.3/3.7	-0.000262700878511324	0.99997651208131	-0.0053273553563033	0.997459321886845
493.3/9.8	-0.00396833400188878	0.99997651208131	-0.754917953795957	0.375644298315261
493.4/3.6	0.571965382611778	0.99997651208131	-0.480665889597545	0.689266459091564
494.2/10.7	0.122212588459862	0.99997651208131	-0.333369000431539	0.485764637902319
494.2/4.8	0.197206739104651	0.99997651208131	-0.455802715890342	0.831733935332976
494.2/5.4	-0.0267634872010718	0.99997651208131	-0.287884766087523	0.890511853918006
494.2/7.7	0.0716970226877272	0.99997651208131	-0.190222167244679	0.90069612406811
494.3/10.1	0.0323997865936319	0.99997651208131	-0.498196254877184	0.37587496368592
494.3/5.3	-0.313739662168402	0.99997651208131	1.17756241918428	0.203210628566469
494.3/6.2	0.774298046089752	0.99997651208131	0.706660219857712	0.706225904583655
494.3/7.0	-0.198154942809171	0.99997651208131	1.55884550498898	0.296483042820627
494.6/5.5	-0.213663058655736	0.99997651208131	-0.489800134154941	0.832289606694792
494.6/8.0	0.581676451028498	0.99997651208131	-0.0167929961651216	0.99423255942528
494.7/5.7	-0.0337329480927364	0.99997651208131	-0.435459471172382	0.831733935332976
494.7/9.1	0.179076003188891	0.99997651208131	-0.616340335794236	0.560078227635934
494.8/6.8	-1.30283875385671	0.99997651208131	0.72746680992224	0.714665146437082
495.2/10.0	0.387930943331006	0.99997651208131	-0.298239146894788	0.759292164918218
495.2/11.0	0.187788740916567	0.99997651208131	-0.269914299829375	0.744037366011746
495.2/21.1	0.0453764734160949	0.99997651208131	-0.130988541286683	0.835132668430721
495.2/4.8	0.679199204000064	0.99997651208131	2.41056784439792	0.342969817826726
495.3/10.2	0.0683102297577225	0.99997651208131	-0.720725529499627	0.32013170468769
495.3/5.8	0.91224166415051	0.99997651208131	0.914218728733684	0.631626011701843
495.3/6.7	-0.359520585032132	0.99997651208131	1.46824953454071	0.487887808614192
495.3/8.8	0.221326427580295	0.99997651208131	-0.689918040425263	0.565698091901563
495.3/9.5	0.0666278411586045	0.99997651208131	-1.15760130484177	0.136311905154276
496.1/9.4	0.425980301639871	0.99997651208131	-0.192708082520886	0.82420120952335
496.2/21.0	0.0398213674309098	0.99997651208131	-0.162072861315284	0.77405670496458
496.2/5.4	-0.0228058886247071	0.99997651208131	-0.268536475587112	0.928613036948076
496.2/5.5	-0.331884265113483	0.99997651208131	-0.619124940096275	0.743698376912885
496.2/7.0	-0.752300493791344	0.99997651208131	0.309405078150374	0.891993116582939
496.2/7.9	-0.250318559140693	0.99997651208131	-0.00756082373959988	0.997459321886845
496.3/10.3	0.119288398494989	0.99997651208131	-0.542940462808458	0.37587496368592
496.3/20.7	0.856767555714507	0.819139993715897	0.0109017004811212	0.995453963540385
496.3/3.7	0.0139864646522052	0.99997651208131	0.411032990591591	0.665804429304355
496.3/4.8	0.473766889029504	0.99997651208131	-0.362589981337964	0.873176398908553
